time,open,high,low,close,tick_volume,spread
1552640400,147.95,148.025,147.404,147.632,5395,36
1552644000,147.63,147.927,147.54,147.895,7317,36
1552647600,147.895,148.066,147.798,148.037,5681,36
1552651200,148.038,148.268,147.984,148.056,5642,36
1552654800,148.056,148.172,148.006,148.121,5095,36
1552658400,148.119,148.123,147.701,147.755,6543,36
1552662000,147.755,148.011,147.628,147.961,9024,36
1552665600,147.959,148.02,147.788,147.956,7511,36
1552669200,147.96,148.172,147.834,148.141,9585,36
1552672800,148.138,148.36,148.039,148.212,6847,36
1552676400,148.21,148.261,148.067,148.097,3473,36
1552680000,148.097,148.1,147.964,148.076,2764,36
1552683600,148.076,148.22,148.05,148.165,3331,36
1552687200,148.166,148.226,148.078,148.167,1920,37
1552867200,148.194,148.229,148.161,148.161,1051,30
1552870800,148.162,148.356,148.143,148.303,2392,36
1552874400,148.301,148.347,148.203,148.233,3508,36
1552878000,148.232,148.29,148.168,148.224,3165,36
1552881600,148.224,148.37,148.209,148.345,4096,37
1552885200,148.345,148.356,148.267,148.293,3317,37
1552888800,148.293,148.345,148.168,148.185,1837,36
1552892400,148.185,148.234,148.039,148.159,2099,37
1552896000,148.159,148.297,148.064,148.134,4446,36
1552899600,148.133,148.225,148.03,148.172,4238,36
1552903200,148.172,148.282,147.804,147.891,7438,36
1552906800,147.887,147.897,147.566,147.737,7048,36
1552910400,147.737,147.82,147.394,147.739,6302,36
1552914000,147.739,147.995,147.717,147.876,5042,36
1552917600,147.876,148.01,147.631,147.667,5504,36
1552921200,147.667,147.755,147.438,147.483,5160,36
1552924800,147.481,147.816,147.457,147.653,4978,36
1552928400,147.653,147.659,146.996,147.252,9964,36
1552932000,147.252,147.389,147.204,147.314,5746,36
1552935600,147.314,147.462,147.261,147.435,2473,36
1552939200,147.437,147.652,147.313,147.618,2273,36
1552942800,147.619,147.683,147.438,147.679,2477,23
1552946400,147.678,147.678,147.611,147.641,1022,27
1552950000,147.632,147.666,147.577,147.585,6555,49
1552953600,147.584,147.636,147.505,147.519,991,32
1552957200,147.517,147.795,147.501,147.732,2602,36
